//X;Y;Z;Nx;Ny;Nz
399.39;182.67;37.65;-0.741224;-0.215996;-0.635557
399.91;182.28;37.18;-0.741224;-0.215996;-0.635557
398.71;182.24;38.59;-0.741224;-0.215996;-0.635557
399.66;182.50;37.40;-0.741224;-0.215996;-0.635557
400.01;181.49;37.34;-0.741224;-0.215996;-0.635557
400.12;181.09;37.35;-0.741224;-0.215996;-0.635557
398.70;181.46;38.87;-0.741224;-0.215996;-0.635557
399.11;181.99;38.21;-0.741224;-0.215996;-0.635557
399.91;182.76;37.01;-0.741224;-0.215996;-0.635557
398.61;182.65;38.56;-0.741224;-0.215996;-0.635557
398.50;181.79;39.00;-0.741224;-0.215996;-0.635557
399.52;183.00;37.39;-0.741224;-0.215996;-0.635557
399.34;178.69;38.87;-0.741102;-0.168917;-0.649796
399.39;179.85;38.51;-0.741102;-0.168917;-0.649796
399.11;179.99;38.79;-0.741102;-0.168917;-0.649796
399.92;179.85;37.91;-0.741102;-0.168917;-0.649796
399.75;179.09;38.30;-0.741102;-0.168917;-0.649796
399.52;180.52;38.19;-0.741102;-0.168917;-0.649796
398.03;179.40;40.18;-0.741102;-0.168917;-0.649796
398.31;179.54;39.82;-0.741102;-0.168917;-0.649796
399.11;179.14;39.01;-0.741102;-0.168917;-0.649796
398.71;179.80;39.30;-0.741102;-0.168917;-0.649796
399.50;179.38;38.51;-0.741102;-0.168917;-0.649796
399.52;178.94;38.60;-0.741102;-0.168917;-0.649796
398.51;179.09;39.71;-0.741102;-0.168917;-0.649796
398.71;179.34;39.42;-0.741102;-0.168917;-0.649796
398.70;178.69;39.60;-0.741102;-0.168917;-0.649796
398.92;178.88;39.31;-0.741102;-0.168917;-0.649796
399.67;180.14;38.12;-0.741102;-0.168917;-0.649796
397.91;179.03;40.41;-0.741102;-0.168917;-0.649796
397.45;179.09;40.92;-0.741102;-0.168917;-0.649796
398.25;179.09;40.01;-0.741102;-0.168917;-0.649796
399.90;180.34;37.80;-0.741102;-0.168917;-0.649796
399.91;179.46;38.02;-0.741102;-0.168917;-0.649796
399.11;179.54;38.91;-0.741102;-0.168917;-0.649796
399.91;180.74;37.69;-0.741102;-0.168917;-0.649796
399.92;178.74;38.20;-0.741102;-0.168917;-0.649796
399.32;180.27;38.49;-0.741102;-0.168917;-0.649796
399.69;178.58;38.50;-0.741102;-0.168917;-0.649796
399.67;179.75;38.22;-0.741102;-0.168917;-0.649796
399.11;175.88;39.67;-0.742104;-0.123436;-0.658821
399.89;177.35;38.52;-0.742104;-0.123436;-0.658821
400.14;176.28;38.43;-0.742104;-0.123436;-0.658821
399.52;175.81;39.22;-0.742104;-0.123436;-0.658821
398.30;175.88;40.58;-0.742104;-0.123436;-0.658821
398.67;175.88;40.17;-0.742104;-0.123436;-0.658821
398.30;176.68;40.43;-0.742104;-0.123436;-0.658821
399.35;176.98;39.20;-0.742104;-0.123436;-0.658821
399.92;176.56;38.64;-0.742104;-0.123436;-0.658821
399.67;176.27;38.97;-0.742104;-0.123436;-0.658821
399.12;177.25;39.41;-0.742104;-0.123436;-0.658821
399.57;176.68;39.01;-0.742104;-0.123436;-0.658821
397.89;176.28;40.96;-0.742104;-0.123436;-0.658821
398.60;177.05;40.02;-0.742104;-0.123436;-0.658821
399.04;176.28;39.67;-0.742104;-0.123436;-0.658821
399.89;176.96;38.59;-0.742104;-0.123436;-0.658821
399.91;175.66;38.81;-0.742104;-0.123436;-0.658821
398.76;176.26;39.99;-0.742104;-0.123436;-0.658821
399.31;176.13;39.39;-0.742104;-0.123436;-0.658821
397.51;176.09;41.43;-0.742104;-0.123436;-0.658821
398.90;177.02;39.69;-0.742104;-0.123436;-0.658821
399.09;176.67;39.54;-0.742104;-0.123436;-0.658821
400.08;177.84;38.22;-0.742104;-0.123436;-0.658821
399.92;176.06;38.73;-0.742104;-0.123436;-0.658821
398.71;176.66;39.98;-0.742104;-0.123436;-0.658821
399.61;177.09;38.89;-0.742104;-0.123436;-0.658821
398.31;176.27;40.49;-0.742104;-0.123436;-0.658821
399.47;177.47;38.97;-0.742104;-0.123436;-0.658821
399.82;177.76;38.52;-0.742104;-0.123436;-0.658821
398.20;173.05;41.00;-0.740469;-0.073902;-0.668016
399.86;174.33;39.02;-0.740469;-0.073902;-0.668016
399.34;173.37;39.70;-0.740469;-0.073902;-0.668016
398.48;173.12;40.69;-0.740469;-0.073902;-0.668016
399.11;173.05;40.00;-0.740469;-0.073902;-0.668016
398.51;174.06;40.55;-0.740469;-0.073902;-0.668016
398.71;173.29;40.41;-0.740469;-0.073902;-0.668016
399.71;173.26;39.31;-0.740469;-0.073902;-0.668016
398.83;173.74;40.22;-0.740469;-0.073902;-0.668016
399.50;174.92;39.36;-0.740469;-0.073902;-0.668016
399.39;173.77;39.61;-0.740469;-0.073902;-0.668016
398.31;173.47;40.84;-0.740469;-0.073902;-0.668016
399.08;174.27;39.90;-0.740469;-0.073902;-0.668016
397.89;173.45;41.30;-0.740469;-0.073902;-0.668016
399.92;174.80;38.90;-0.740469;-0.073902;-0.668016
398.81;174.18;40.20;-0.740469;-0.073902;-0.668016
399.05;173.47;40.01;-0.740469;-0.073902;-0.668016
399.91;175.21;38.87;-0.740469;-0.073902;-0.668016
400.08;173.04;38.92;-0.740469;-0.073902;-0.668016
399.56;174.07;39.38;-0.740469;-0.073902;-0.668016
399.11;173.86;39.90;-0.740469;-0.073902;-0.668016
399.51;174.52;39.39;-0.740469;-0.073902;-0.668016
400.11;174.15;38.76;-0.740469;-0.073902;-0.668016
400.00;173.43;38.97;-0.740469;-0.073902;-0.668016
399.66;173.68;39.31;-0.740469;-0.073902;-0.668016
398.55;173.65;40.55;-0.740469;-0.073902;-0.668016
399.90;173.88;39.02;-0.740469;-0.073902;-0.668016
397.90;173.04;41.34;-0.740469;-0.073902;-0.668016
399.85;172.86;39.19;-0.740469;-0.073902;-0.668016
399.50;173.03;39.56;-0.740469;-0.073902;-0.668016
399.40;170.65;39.78;-0.741060;-0.023815;-0.671016
399.92;172.42;39.14;-0.741060;-0.023815;-0.671016
400.11;171.04;38.98;-0.741060;-0.023815;-0.671016
398.38;170.25;40.91;-0.741060;-0.023815;-0.671016
398.29;170.67;41.00;-0.741060;-0.023815;-0.671016
400.11;171.45;38.97;-0.741060;-0.023815;-0.671016
399.71;171.59;39.40;-0.741060;-0.023815;-0.671016
398.65;170.07;40.62;-0.741060;-0.023815;-0.671016
398.11;170.22;41.22;-0.741060;-0.023815;-0.671016
398.69;170.86;40.55;-0.741060;-0.023815;-0.671016
398.71;170.46;40.54;-0.741060;-0.023815;-0.671016
400.12;171.87;38.94;-0.741060;-0.023815;-0.671016
399.82;171.20;39.30;-0.741060;-0.023815;-0.671016
400.11;170.25;39.01;-0.741060;-0.023815;-0.671016
397.85;170.05;41.51;-0.741060;-0.023815;-0.671016
399.52;171.87;39.60;-0.741060;-0.023815;-0.671016
399.43;171.47;39.72;-0.741060;-0.023815;-0.671016
399.86;172.02;39.22;-0.741060;-0.023815;-0.671016
399.85;170.45;39.28;-0.741060;-0.023815;-0.671016
398.63;171.25;40.61;-0.741060;-0.023815;-0.671016
399.06;171.47;40.12;-0.741060;-0.023815;-0.671016
399.48;171.06;39.67;-0.741060;-0.023815;-0.671016
397.91;170.51;41.43;-0.741060;-0.023815;-0.671016
399.87;170.01;39.29;-0.741060;-0.023815;-0.671016
399.72;170.82;39.42;-0.741060;-0.023815;-0.671016
399.06;170.26;40.17;-0.741060;-0.023815;-0.671016
399.10;171.07;40.09;-0.741060;-0.023815;-0.671016
399.51;170.27;39.67;-0.741060;-0.023815;-0.671016
399.10;170.66;40.10;-0.741060;-0.023815;-0.671016
399.23;171.77;39.92;-0.741060;-0.023815;-0.671016
399.92;169.31;39.21;-0.741060;0.023815;-0.671016
399.11;168.24;40.05;-0.741060;0.023815;-0.671016
400.06;167.75;38.99;-0.741060;0.023815;-0.671016
399.52;168.64;39.63;-0.741060;0.023815;-0.671016
398.56;167.19;40.62;-0.741060;0.023815;-0.671016
398.69;167.57;40.50;-0.741060;0.023815;-0.671016
398.71;167.97;40.48;-0.741060;0.023815;-0.671016
400.12;169.05;38.97;-0.741060;0.023815;-0.671016
399.87;168.39;39.22;-0.741060;0.023815;-0.671016
400.10;168.17;38.96;-0.741060;0.023815;-0.671016
399.52;167.81;39.59;-0.741060;0.023815;-0.671016
399.04;167.85;40.12;-0.741060;0.023815;-0.671016
400.11;168.60;38.96;-0.741060;0.023815;-0.671016
399.91;167.27;39.13;-0.741060;0.023815;-0.671016
400.10;169.82;39.02;-0.741060;0.023815;-0.671016
399.50;168.22;39.63;-0.741060;0.023815;-0.671016
399.09;167.46;40.05;-0.741060;0.023815;-0.671016
398.84;167.22;40.32;-0.741060;0.023815;-0.671016
399.06;168.65;40.13;-0.741060;0.023815;-0.671016
399.71;167.54;39.37;-0.741060;0.023815;-0.671016
397.89;167.24;41.37;-0.741060;0.023815;-0.671016
399.41;167.34;39.69;-0.741060;0.023815;-0.671016
399.50;169.06;39.66;-0.741060;0.023815;-0.671016
398.26;167.79;40.97;-0.741060;0.023815;-0.671016
398.30;167.37;40.92;-0.741060;0.023815;-0.671016
399.80;168.85;39.31;-0.741060;0.023815;-0.671016
398.70;168.46;40.51;-0.741060;0.023815;-0.671016
399.83;167.96;39.25;-0.741060;0.023815;-0.671016
398.24;164.63;40.70;-0.740469;0.073902;-0.668016
398.81;164.61;40.08;-0.740469;0.073902;-0.668016
399.10;164.62;39.76;-0.740469;0.073902;-0.668016
399.08;165.43;39.86;-0.740469;0.073902;-0.668016
399.11;165.02;39.78;-0.740469;0.073902;-0.668016
398.69;164.23;40.16;-0.740469;0.073902;-0.668016
399.51;165.68;39.41;-0.740469;0.073902;-0.668016
399.37;166.03;39.61;-0.740469;0.073902;-0.668016
399.89;166.81;39.12;-0.740469;0.073902;-0.668016
398.81;165.04;40.12;-0.740469;0.073902;-0.668016
399.47;164.40;39.32;-0.740469;0.073902;-0.668016
397.50;164.07;41.47;-0.740469;0.073902;-0.668016
399.48;165.25;39.40;-0.740469;0.073902;-0.668016
399.75;164.46;39.01;-0.740469;0.073902;-0.668016
399.91;166.06;39.01;-0.740469;0.073902;-0.668016
399.92;165.24;38.92;-0.740469;0.073902;-0.668016
398.29;164.22;40.61;-0.740469;0.073902;-0.668016
399.89;165.64;38.99;-0.740469;0.073902;-0.668016
399.01;165.84;39.99;-0.740469;0.073902;-0.668016
399.64;166.08;39.31;-0.740469;0.073902;-0.668016
399.52;164.83;39.31;-0.740469;0.073902;-0.668016
398.67;165.36;40.31;-0.740469;0.073902;-0.668016
400.13;166.51;38.82;-0.740469;0.073902;-0.668016
399.80;166.42;39.17;-0.740469;0.073902;-0.668016
399.91;164.84;38.87;-0.740469;0.073902;-0.668016
398.53;164.95;40.42;-0.740469;0.073902;-0.668016
397.96;164.46;41.00;-0.740469;0.073902;-0.668016
398.51;164.52;40.40;-0.740469;0.073902;-0.668016
400.12;164.59;38.62;-0.740469;0.073902;-0.668016
398.82;162.61;39.72;-0.742104;0.123436;-0.658821
399.83;162.18;38.51;-0.742104;0.123436;-0.658821
399.10;162.11;39.31;-0.742104;0.123436;-0.658821
398.71;161.81;39.69;-0.742104;0.123436;-0.658821
399.50;162.12;38.87;-0.742104;0.123436;-0.658821
397.91;161.76;40.59;-0.742104;0.123436;-0.658821
399.71;161.77;38.56;-0.742104;0.123436;-0.658821
398.60;161.43;39.74;-0.742104;0.123436;-0.658821
398.26;161.85;40.20;-0.742104;0.123436;-0.658821
398.69;162.22;39.79;-0.742104;0.123436;-0.658821
399.90;162.98;38.57;-0.742104;0.123436;-0.658821
399.58;163.35;39.01;-0.742104;0.123436;-0.658821
399.11;161.71;39.23;-0.742104;0.123436;-0.658821
399.41;161.73;38.90;-0.742104;0.123436;-0.658821
398.53;162.50;40.03;-0.742104;0.123436;-0.658821
399.08;162.50;39.41;-0.742104;0.123436;-0.658821
397.51;161.21;40.94;-0.742104;0.123436;-0.658821
399.82;163.76;38.81;-0.742104;0.123436;-0.658821
399.91;163.40;38.64;-0.742104;0.123436;-0.658821
399.91;164.15;38.78;-0.742104;0.123436;-0.658821
397.90;161.35;40.51;-0.742104;0.123436;-0.658821
399.08;162.89;39.47;-0.742104;0.123436;-0.658821
399.46;162.53;38.99;-0.742104;0.123436;-0.658821
399.52;162.93;39.00;-0.742104;0.123436;-0.658821
398.31;161.42;40.07;-0.742104;0.123436;-0.658821
400.11;162.21;38.19;-0.742104;0.123436;-0.658821
399.90;162.57;38.50;-0.742104;0.123436;-0.658821
398.48;158.90;39.22;-0.741102;0.168917;-0.649796
398.11;158.73;39.61;-0.741102;0.168917;-0.649796
399.52;160.61;38.50;-0.741102;0.168917;-0.649796
398.54;159.30;39.27;-0.741102;0.168917;-0.649796
399.48;159.22;38.17;-0.741102;0.168917;-0.649796
399.11;158.95;38.52;-0.741102;0.168917;-0.649796
398.58;159.70;39.32;-0.741102;0.168917;-0.649796
399.64;159.97;38.19;-0.741102;0.168917;-0.649796
399.81;160.83;38.21;-0.741102;0.168917;-0.649796
398.70;158.70;38.92;-0.741102;0.168917;-0.649796
399.83;159.34;37.80;-0.741102;0.168917;-0.649796
399.63;158.94;37.93;-0.741102;0.168917;-0.649796
399.91;160.15;37.92;-0.741102;0.168917;-0.649796
398.91;159.16;38.81;-0.741102;0.168917;-0.649796
400.08;161.20;38.00;-0.741102;0.168917;-0.649796
399.11;159.94;38.79;-0.741102;0.168917;-0.649796
399.42;160.13;38.48;-0.741102;0.168917;-0.649796
399.90;158.98;37.63;-0.741102;0.168917;-0.649796
397.85;158.83;39.92;-0.741102;0.168917;-0.649796
399.10;160.33;38.89;-0.741102;0.168917;-0.649796
399.73;160.41;38.19;-0.741102;0.168917;-0.649796
399.39;159.71;38.40;-0.741102;0.168917;-0.649796
399.99;160.58;37.94;-0.741102;0.168917;-0.649796
399.11;159.53;38.67;-0.741102;0.168917;-0.649796
398.31;158.49;39.31;-0.741102;0.168917;-0.649796
399.35;158.81;38.21;-0.741102;0.168917;-0.649796
399.64;159.58;38.09;-0.741102;0.168917;-0.649796
399.91;159.74;37.82;-0.741102;0.168917;-0.649796
397.89;158.39;39.77;-0.741102;0.168917;-0.649796
398.81;159.52;39.01;-0.741102;0.168917;-0.649796
398.27;159.11;39.52;-0.741102;0.168917;-0.649796
399.79;156.54;36.93;-0.741224;0.215996;-0.635557
399.82;158.58;37.59;-0.741224;0.215996;-0.635557
399.70;158.14;37.58;-0.741224;0.215996;-0.635557
397.91;156.06;38.96;-0.741224;0.215996;-0.635557
400.04;156.46;36.61;-0.741224;0.215996;-0.635557
398.68;155.92;38.01;-0.741224;0.215996;-0.635557
398.58;156.65;38.38;-0.741224;0.215996;-0.635557
399.47;157.17;37.52;-0.741224;0.215996;-0.635557
398.24;156.18;38.62;-0.741224;0.215996;-0.635557
399.74;157.19;37.21;-0.741224;0.215996;-0.635557
398.86;156.57;38.02;-0.741224;0.215996;-0.635557
399.07;156.38;37.72;-0.741224;0.215996;-0.635557
400.04;157.31;36.90;-0.741224;0.215996;-0.635557
398.31;156.60;38.67;-0.741224;0.215996;-0.635557
398.29;155.83;38.43;-0.741224;0.215996;-0.635557
398.61;156.28;38.21;-0.741224;0.215996;-0.635557
399.11;156.01;37.54;-0.741224;0.215996;-0.635557
399.45;157.91;37.79;-0.741224;0.215996;-0.635557
399.07;157.24;38.01;-0.741224;0.215996;-0.635557
399.89;156.93;36.94;-0.741224;0.215996;-0.635557
399.45;156.73;37.39;-0.741224;0.215996;-0.635557
399.39;156.33;37.32;-0.741224;0.215996;-0.635557
398.81;156.95;38.22;-0.741224;0.215996;-0.635557
397.91;155.66;38.82;-0.741224;0.215996;-0.635557
399.11;156.87;37.84;-0.741224;0.215996;-0.635557
399.92;157.98;37.27;-0.741224;0.215996;-0.635557
400.00;158.37;37.31;-0.741224;0.215996;-0.635557
399.90;157.59;37.16;-0.741224;0.215996;-0.635557
399.52;157.56;37.60;-0.741224;0.215996;-0.635557
398.08;153.40;37.67;-0.739447;0.264428;-0.619109
399.87;154.09;35.81;-0.739447;0.264428;-0.619109
399.41;155.38;36.91;-0.739447;0.264428;-0.619109
398.70;153.37;36.91;-0.739447;0.264428;-0.619109
399.09;153.37;36.44;-0.739447;0.264428;-0.619109
398.49;153.55;37.24;-0.739447;0.264428;-0.619109
397.87;153.07;37.77;-0.739447;0.264428;-0.619109
399.48;153.66;36.10;-0.739447;0.264428;-0.619109
400.06;154.43;35.73;-0.739447;0.264428;-0.619109
399.80;154.42;36.03;-0.739447;0.264428;-0.619109
399.61;154.07;36.12;-0.739447;0.264428;-0.619109
399.42;154.70;36.62;-0.739447;0.264428;-0.619109
398.71;154.11;37.21;-0.739447;0.264428;-0.619109
399.89;155.66;36.46;-0.739447;0.264428;-0.619109
399.66;155.35;36.60;-0.739447;0.264428;-0.619109
399.10;154.13;36.76;-0.739447;0.264428;-0.619109
399.88;154.81;36.11;-0.739447;0.264428;-0.619109
399.09;153.75;36.60;-0.739447;0.264428;-0.619109
398.31;153.75;37.54;-0.739447;0.264428;-0.619109
399.28;154.97;36.89;-0.739447;0.264428;-0.619109
399.10;154.50;36.91;-0.739447;0.264428;-0.619109
399.92;155.29;36.27;-0.739447;0.264428;-0.619109
398.75;153.76;37.01;-0.739447;0.264428;-0.619109
399.51;154.40;36.37;-0.739447;0.264428;-0.619109
399.68;154.98;36.42;-0.739447;0.264428;-0.619109
398.26;153.21;37.36;-0.739447;0.264428;-0.619109
399.33;154.00;36.41;-0.739447;0.264428;-0.619109
399.00;154.81;37.17;-0.739447;0.264428;-0.619109
399.89;151.41;34.43;-0.741389;0.307170;-0.596649
399.61;152.53;35.36;-0.741389;0.307170;-0.596649
398.09;150.47;36.19;-0.741389;0.307170;-0.596649
398.68;151.62;36.05;-0.741389;0.307170;-0.596649
399.61;151.75;34.96;-0.741389;0.307170;-0.596649
399.52;151.36;34.88;-0.741389;0.307170;-0.596649
399.08;151.22;35.35;-0.741389;0.307170;-0.596649
398.55;150.74;35.75;-0.741389;0.307170;-0.596649
399.36;151.00;34.89;-0.741389;0.307170;-0.596649
398.88;150.87;35.41;-0.741389;0.307170;-0.596649
399.37;152.57;35.69;-0.741389;0.307170;-0.596649
399.61;152.17;35.17;-0.741389;0.307170;-0.596649
398.95;151.82;35.81;-0.741389;0.307170;-0.596649
398.46;151.29;36.15;-0.741389;0.307170;-0.596649
399.91;152.16;34.81;-0.741389;0.307170;-0.596649
399.81;152.89;35.31;-0.741389;0.307170;-0.596649
399.37;152.22;35.50;-0.741389;0.307170;-0.596649
400.11;153.00;34.99;-0.741389;0.307170;-0.596649
399.12;151.61;35.50;-0.741389;0.307170;-0.596649
397.81;150.28;36.44;-0.741389;0.307170;-0.596649
398.69;151.14;35.79;-0.741389;0.307170;-0.596649
399.39;151.85;35.29;-0.741389;0.307170;-0.596649
399.89;152.51;35.01;-0.741389;0.307170;-0.596649
398.28;150.83;36.13;-0.741389;0.307170;-0.596649
399.90;153.32;35.41;-0.741389;0.307170;-0.596649
399.90;151.78;34.61;-0.741389;0.307170;-0.596649
399.11;152.19;35.80;-0.741389;0.307170;-0.596649
399.81;149.51;33.40;-0.740196;0.349763;-0.574262
399.90;149.21;33.09;-0.740196;0.349763;-0.574262
399.49;149.38;33.73;-0.740196;0.349763;-0.574262
397.49;147.56;35.20;-0.740196;0.349763;-0.574262
398.30;148.31;34.62;-0.740196;0.349763;-0.574262
398.92;148.27;33.80;-0.740196;0.349763;-0.574262
397.91;147.91;34.88;-0.740196;0.349763;-0.574262
399.50;150.04;34.12;-0.740196;0.349763;-0.574262
398.63;148.34;34.21;-0.740196;0.349763;-0.574262
398.53;148.63;34.51;-0.740196;0.349763;-0.574262
399.40;149.66;34.02;-0.740196;0.349763;-0.574262
399.64;149.15;33.40;-0.740196;0.349763;-0.574262
398.84;149.39;34.58;-0.740196;0.349763;-0.574262
399.46;150.36;34.37;-0.740196;0.349763;-0.574262
398.80;148.71;34.21;-0.740196;0.349763;-0.574262
399.90;150.10;33.64;-0.740196;0.349763;-0.574262
399.88;148.84;32.90;-0.740196;0.349763;-0.574262
399.69;149.76;33.71;-0.740196;0.349763;-0.574262
399.07;149.70;34.47;-0.740196;0.349763;-0.574262
399.10;149.36;34.23;-0.740196;0.349763;-0.574262
399.85;150.41;33.91;-0.740196;0.349763;-0.574262
398.21;147.94;34.51;-0.740196;0.349763;-0.574262
400.06;149.80;33.25;-0.740196;0.349763;-0.574262
398.70;149.01;34.53;-0.740196;0.349763;-0.574262
400.13;150.73;33.73;-0.740196;0.349763;-0.574262
399.36;148.98;33.66;-0.740196;0.349763;-0.574262
399.36;148.57;33.41;-0.740196;0.349763;-0.574262
399.91;150.79;34.06;-0.740196;0.349763;-0.574262
399.11;148.64;33.76;-0.740196;0.349763;-0.574262
398.29;148.68;34.86;-0.740196;0.349763;-0.574262
399.62;148.78;33.19;-0.740196;0.349763;-0.574262
399.06;149.00;34.05;-0.740196;0.349763;-0.574262
399.10;146.03;31.94;-0.741509;0.391216;-0.545083
398.31;146.30;33.21;-0.741509;0.391216;-0.545083
400.12;148.23;32.14;-0.741509;0.391216;-0.545083
400.12;147.47;31.60;-0.741509;0.391216;-0.545083
399.83;148.21;32.51;-0.741509;0.391216;-0.545083
399.57;147.82;32.59;-0.741509;0.391216;-0.545083
399.35;147.41;32.59;-0.741509;0.391216;-0.545083
399.65;147.54;32.28;-0.741509;0.391216;-0.545083
399.71;146.71;31.59;-0.741509;0.391216;-0.545083
398.85;146.45;32.58;-0.741509;0.391216;-0.545083
399.87;147.07;31.65;-0.741509;0.391216;-0.545083
397.89;145.21;33.00;-0.741509;0.391216;-0.545083
398.04;145.86;33.26;-0.741509;0.391216;-0.545083
397.43;144.90;33.40;-0.741509;0.391216;-0.545083
398.70;145.78;32.31;-0.741509;0.391216;-0.545083
399.89;146.56;31.25;-0.741509;0.391216;-0.545083
398.35;145.53;32.60;-0.741509;0.391216;-0.545083
398.30;145.93;32.96;-0.741509;0.391216;-0.545083
399.08;146.77;32.50;-0.741509;0.391216;-0.545083
398.64;146.06;32.59;-0.741509;0.391216;-0.545083
399.52;146.88;31.99;-0.741509;0.391216;-0.545083
399.92;147.61;31.96;-0.741509;0.391216;-0.545083
398.10;145.56;32.96;-0.741509;0.391216;-0.545083
398.59;146.37;32.88;-0.741509;0.391216;-0.545083
400.07;146.95;31.29;-0.741509;0.391216;-0.545083
399.42;147.13;32.30;-0.741509;0.391216;-0.545083
397.82;145.50;33.29;-0.741509;0.391216;-0.545083
398.71;146.76;33.00;-0.741509;0.391216;-0.545083
399.11;146.47;32.24;-0.741509;0.391216;-0.545083
399.52;146.31;31.58;-0.741509;0.391216;-0.545083
400.06;148.57;32.47;-0.741509;0.391216;-0.545083
399.06;147.38;32.96;-0.741509;0.391216;-0.545083
398.97;147.01;32.82;-0.741509;0.391216;-0.545083
398.90;146.13;32.29;-0.741509;0.391216;-0.545083
399.38;146.51;31.90;-0.741509;0.391216;-0.545083
399.86;147.89;32.25;-0.741509;0.391216;-0.545083
399.71;147.25;32.00;-0.741509;0.391216;-0.545083
396.71;193.13;35.68;-0.688542;-0.423080;-0.588994
396.50;194.47;34.96;-0.688542;-0.423080;-0.588994
397.09;195.14;33.79;-0.688542;-0.423080;-0.588994
395.09;194.32;36.72;-0.688542;-0.423080;-0.588994
394.80;194.54;36.90;-0.688542;-0.423080;-0.588994
397.11;194.70;34.08;-0.688542;-0.423080;-0.588994
395.91;194.31;35.76;-0.688542;-0.423080;-0.588994
395.65;194.28;36.10;-0.688542;-0.423080;-0.588994
395.90;194.82;35.41;-0.688542;-0.423080;-0.588994
396.70;193.51;35.41;-0.688542;-0.423080;-0.588994
395.30;194.70;36.20;-0.688542;-0.423080;-0.588994
397.03;193.11;35.31;-0.688542;-0.423080;-0.588994
396.29;194.88;34.91;-0.688542;-0.423080;-0.588994
395.91;193.50;36.35;-0.688542;-0.423080;-0.588994
396.71;194.07;35.00;-0.688542;-0.423080;-0.588994
395.81;193.87;36.20;-0.688542;-0.423080;-0.588994
396.11;193.92;35.81;-0.688542;-0.423080;-0.588994
396.80;195.02;34.21;-0.688542;-0.423080;-0.588994
394.41;194.46;37.42;-0.688542;-0.423080;-0.588994
396.80;194.33;34.71;-0.688542;-0.423080;-0.588994
394.70;194.26;37.22;-0.688542;-0.423080;-0.588994
396.71;194.70;34.55;-0.688542;-0.423080;-0.588994
395.69;194.68;35.75;-0.688542;-0.423080;-0.588994
395.39;194.26;36.41;-0.688542;-0.423080;-0.588994
397.11;194.11;34.50;-0.688542;-0.423080;-0.588994
397.24;194.33;34.19;-0.688542;-0.423080;-0.588994
396.43;193.40;35.81;-0.688542;-0.423080;-0.588994
397.11;193.50;34.94;-0.688542;-0.423080;-0.588994
396.51;193.93;35.34;-0.688542;-0.423080;-0.588994
395.09;193.91;37.01;-0.688542;-0.423080;-0.588994
395.51;193.81;36.60;-0.688542;-0.423080;-0.588994
396.30;194.32;35.29;-0.688542;-0.423080;-0.588994
396.20;191.52;37.24;-0.690113;-0.377174;-0.617643
395.90;190.88;37.96;-0.690113;-0.377174;-0.617643
397.09;190.31;36.99;-0.690113;-0.377174;-0.617643
397.09;191.27;36.39;-0.690113;-0.377174;-0.617643
395.91;192.17;37.17;-0.690113;-0.377174;-0.617643
395.11;191.53;38.46;-0.690113;-0.377174;-0.617643
396.70;191.97;36.41;-0.690113;-0.377174;-0.617643
