//X;Y;Z;C2C absolute distances;Nx;Ny;Nz
403.46;152.52;28.25;0.68;0.833469;-0.198157;0.515813
402.61;152.47;29.89;0.61;0.556345;-0.337032;0.759532
400.87;152.25;31.55;1.06;0.781840;-0.287045;0.553473
392.79;151.38;41.25;0.73;0.628647;-0.275331;0.727321
392.45;151.31;41.30;0.87;0.878600;-0.171042;0.445878
392.37;151.34;41.87;0.51;0.962250;0.131512;0.238284
404.03;152.20;27.39;0.52;-0.766304;0.446058;-0.462397
403.54;152.16;28.29;0.49;0.890946;-0.033595;0.452864
399.53;151.74;33.19;1.09;0.808331;-0.308463;0.501450
392.59;150.97;41.19;0.74;0.859795;0.122828;0.495647
392.52;150.98;41.55;0.56;0.960286;0.164658;0.225252
387.70;150.31;45.12;0.64;0.672499;-0.237816;0.700848
387.32;150.26;45.36;0.65;0.652029;-0.381313;0.655331
392.86;150.66;40.90;0.66;0.745045;-0.018172;0.666766
390.58;150.40;43.48;0.26;-0.107989;-0.436164;0.893364
393.26;150.38;40.42;0.64;0.589880;-0.357849;0.723869
392.93;150.35;40.93;0.51;0.939380;0.050672;0.339112
388.51;149.74;44.19;0.68;0.481857;-0.335551;0.809456
403.54;151.10;27.17;0.68;0.905308;-0.241318;0.349546
388.44;149.42;44.09;0.67;0.495640;-0.398137;0.771899
387.50;149.29;44.80;0.66;0.626716;-0.275883;0.728777
403.39;150.81;27.68;0.47;0.932830;0.161691;0.321999
403.33;150.83;28.08;0.37;0.930172;0.027168;0.366118
400.69;150.52;30.75;1.07;0.638881;-0.362963;0.678298
400.24;150.47;31.35;1.10;0.835901;-0.343456;0.428144
393.32;149.78;40.13;0.59;0.527515;-0.099179;0.843737
387.33;148.98;44.83;0.60;0.601796;-0.353902;0.715958
386.46;148.85;45.29;0.88;0.591232;-0.371772;0.715702
400.68;150.24;30.61;1.06;0.540480;-0.365189;0.757970
400.05;150.18;31.47;1.08;0.818580;-0.323331;0.474745
399.90;150.17;31.74;1.06;0.799801;-0.325963;0.504050
388.25;148.82;43.89;0.70;0.593332;-0.420485;0.686404
404.23;150.10;25.91;0.34;0.217153;0.884861;0.412147
403.74;150.04;26.36;0.51;0.929090;-0.139019;0.342731
399.54;149.64;31.90;1.09;0.778481;-0.329049;0.534504
388.49;148.16;43.37;0.70;0.558502;-0.359851;0.747384
386.05;147.82;45.16;1.21;0.669324;-0.322507;0.669324
403.61;149.67;26.77;0.31;0.969226;-0.163468;0.184063
393.63;148.68;39.51;0.42;0.705273;-0.247713;0.664250
387.62;147.87;44.00;0.63;0.655947;-0.248154;0.712849
386.51;147.70;44.64;0.83;0.608965;-0.394424;0.688180
386.23;147.66;44.77;1.05;0.703369;-0.318537;0.635457
385.92;147.65;45.41;1.38;0.678693;-0.330395;0.655907
393.23;148.49;40.11;0.28;0.908599;0.049658;0.414708
385.57;147.43;45.64;1.81;0.671318;-0.387616;0.631732
403.59;149.36;26.66;0.32;0.969879;-0.131271;0.205191
387.73;147.57;43.73;0.65;0.599311;-0.391286;0.698371
402.51;149.17;28.48;0.31;0.652924;-0.301474;0.694841
400.36;148.89;30.25;1.00;0.728319;-0.292928;0.619471
385.56;147.16;45.40;1.80;0.594075;-0.368228;0.715181
399.68;148.72;31.06;1.08;0.819930;-0.209181;0.532878
393.80;148.18;39.20;0.41;0.738378;-0.117368;0.664095
387.24;147.26;43.76;0.79;0.749205;-0.257096;0.610405
386.31;147.15;44.60;0.98;0.682323;-0.262432;0.682323
403.62;149.07;26.37;0.28;0.983930;-0.138837;0.112277
388.54;147.37;42.92;0.70;0.496280;-0.395397;0.772895
393.64;147.99;39.47;0.39;0.858582;0.028665;0.511873
388.95;147.32;42.68;0.62;0.522088;-0.397703;0.754491
403.63;148.87;25.71;0.49;0.945530;-0.307197;-0.107719
389.76;147.37;42.19;0.52;0.488259;-0.390932;0.780241
390.16;147.44;42.04;0.44;0.505377;-0.344940;0.790955
400.01;148.55;30.57;0.99;0.856895;-0.205595;0.472718
387.51;147.06;43.57;0.69;0.602470;-0.369362;0.707533
402.55;148.91;28.31;0.26;0.683750;-0.237348;0.690037
394.02;148.00;38.80;0.37;0.656805;-0.276465;0.701551
400.17;148.65;30.33;1.04;0.773824;-0.280096;0.568104
403.45;149.08;26.75;0.27;0.982287;-0.041273;0.182779
399.52;148.65;31.48;0.96;0.819930;-0.209181;0.532878
385.94;146.99;45.01;1.37;0.685415;-0.186371;0.703898
387.25;147.25;44.11;0.53;0.764538;-0.218661;0.606358
390.05;147.75;42.35;0.37;0.528929;-0.342437;0.776512
389.23;147.62;42.76;0.51;0.532913;-0.376462;0.757813
388.80;147.67;43.13;0.51;0.516518;-0.392684;0.760926
386.51;147.33;44.46;0.83;0.603124;-0.295963;0.740707
386.09;147.28;44.97;1.20;0.691803;-0.308006;0.653101
386.37;147.45;44.94;0.90;0.719011;-0.272618;0.639298
388.52;147.87;43.24;0.67;0.532913;-0.376462;0.757813
388.14;147.82;43.48;0.69;0.535416;-0.397878;0.744998
387.98;147.80;43.74;0.60;0.576414;-0.367402;0.729906
393.39;148.72;39.89;0.36;0.832656;-0.108607;0.543036
389.88;148.23;42.55;0.50;0.528187;-0.338746;0.778634
393.61;148.91;39.72;0.38;0.679255;-0.196504;0.707106
393.20;148.86;40.13;0.35;0.882491;-0.103075;0.458895
387.49;148.06;44.19;0.64;0.540989;-0.279169;0.793345
403.72;150.14;26.67;0.45;0.960257;-0.102100;0.259773
403.52;150.14;27.25;0.34;0.955440;-0.052023;0.290565
389.72;148.57;42.85;0.58;0.590661;-0.259891;0.763922
389.10;148.47;43.15;0.63;0.546915;-0.402385;0.734147
389.00;148.47;43.47;0.43;0.449323;-0.382164;0.807502
387.39;148.24;44.43;0.59;0.492930;-0.420873;0.761503
403.28;150.35;28.06;0.30;0.872268;-0.125020;0.472778
388.74;148.63;43.55;0.60;0.438185;-0.380823;0.814228
388.32;148.56;43.74;0.67;0.528528;-0.317756;0.787204
386.14;148.26;45.29;1.11;0.697895;-0.315753;0.642840
393.02;149.46;40.69;0.29;0.931607;0.042997;0.360916
389.75;148.99;42.97;0.56;0.538443;-0.394422;0.744655
403.56;150.79;27.25;0.51;0.968585;-0.010802;0.248447
401.58;150.59;29.83;0.86;0.605423;-0.263983;0.750850
400.12;150.43;31.62;1.02;0.792458;-0.358455;0.493478
393.02;149.67;40.44;0.55;0.849266;-0.006751;0.527922
392.97;149.69;40.94;0.26;0.964151;-0.001201;0.265352
403.10;151.30;28.66;0.42;0.823922;-0.159421;0.543818
400.07;150.95;31.89;1.08;0.795246;-0.289324;0.532799
399.88;150.95;32.47;0.94;0.794327;-0.305998;0.524795
392.76;150.46;41.23;0.44;0.919766;0.091026;0.381764
387.20;149.69;45.21;0.66;0.498007;-0.326171;0.803494
399.79;151.54;33.21;0.81;0.812735;-0.416746;0.407166
403.78;152.24;27.61;0.64;-0.720097;0.483945;-0.497250
402.35;152.46;30.22;0.67;0.699499;-0.286523;0.654680
386.52;150.53;45.97;0.83;0.356817;-0.344566;0.868306
403.29;152.91;29.48;0.38;0.795668;-0.231101;0.559915
403.06;152.88;29.78;0.45;0.771119;-0.333239;0.542520
399.87;152.50;33.01;1.14;0.796809;-0.305734;0.521173
392.39;151.67;41.86;0.63;0.847483;-0.063245;0.527042
403.26;153.25;29.52;0.49;0.823781;-0.278746;0.493646
400.87;152.95;31.77;1.15;0.824523;-0.315675;0.469586
399.66;152.84;33.63;1.06;0.749701;-0.320840;0.578801
392.59;152.04;41.70;0.71;0.717629;-0.237116;0.654817
402.91;153.59;30.33;0.47;0.650307;-0.319477;0.689228
400.96;153.32;31.84;1.15;0.836495;-0.260346;0.482179
392.10;152.36;42.75;0.37;0.958218;0.284607;0.028585
392.09;152.70;42.37;0.76;0.919416;0.016858;0.392924
392.04;152.71;42.75;0.53;0.965332;0.256513;0.048329
406.95;154.66;23.65;0.30;0.896318;-0.141074;0.420372
403.64;154.38;29.29;0.56;0.823715;0.191948;0.533526
401.52;154.15;31.77;0.99;0.610159;-0.354972;0.708308
407.27;155.08;23.32;0.25;0.788782;-0.190711;0.584339
403.42;154.74;29.67;0.68;0.895412;0.075649;0.438765
391.78;153.41;42.81;0.85;0.875887;-0.076832;0.476360
391.69;153.44;43.57;0.39;0.964568;0.245920;0.095565
388.82;153.01;45.05;0.89;0.551087;-0.377748;0.744049
386.39;152.68;46.84;1.08;0.336814;-0.352054;0.873278
406.09;155.40;25.84;0.30;0.643977;-0.297096;0.705002
403.76;155.18;29.48;0.59;0.902275;-0.235440;0.361203
403.60;155.17;29.87;0.52;0.849441;-0.318346;0.420838
399.88;154.74;33.91;1.26;0.754005;-0.216096;0.620305
399.15;154.68;35.20;1.07;0.808603;-0.287329;0.513424
389.71;153.56;45.33;0.33;0.389004;-0.345609;0.853950
388.71;153.39;45.42;0.79;0.557999;-0.311776;0.769047
386.34;153.07;47.04;1.32;0.198204;-0.346500;0.916871
407.40;155.89;23.40;0.35;0.802353;-0.217143;0.555949
403.76;155.57;29.43;0.71;0.923249;-0.105008;0.369573
402.80;155.49;31.14;0.65;0.571354;-0.210985;0.793120
400.25;155.20;34.20;0.92;0.745004;-0.229593;0.626303
402.32;155.83;31.76;0.79;0.655430;-0.251117;0.712287
391.41;154.55;43.84;0.64;0.907943;0.038664;0.417307
389.18;154.26;45.70;0.51;0.474619;-0.305448;0.825493
387.19;153.99;47.19;1.25;0.454818;-0.296486;0.839784
406.33;156.63;26.10;0.31;0.830827;-0.093594;0.548605
403.22;156.34;30.97;0.57;0.848663;-0.193082;0.492434
402.23;156.21;31.92;0.88;0.633564;-0.268352;0.725661
400.15;155.98;34.30;1.12;0.791716;-0.258679;0.553417
399.84;155.95;34.83;1.07;0.778424;-0.235555;0.581868
387.10;154.38;47.34;1.66;0.475968;-0.208705;0.854340
407.08;157.07;24.35;0.47;0.599947;-0.215485;0.770474
403.81;156.78;29.87;0.76;0.879135;-0.045119;0.474432
391.20;155.30;43.90;0.93;0.846515;-0.042949;0.530630
389.46;155.06;45.10;1.03;0.628173;-0.126229;0.767767
389.33;155.05;45.39;0.87;0.750363;-0.038154;0.659924
403.22;157.13;31.16;0.64;0.932109;-0.059328;0.357286
400.37;156.80;34.29;1.15;0.760496;-0.219284;0.611196
400.65;157.23;34.19;1.09;0.780431;-0.135792;0.610318
399.73;157.13;35.46;1.06;0.773881;-0.155380;0.613976
404.78;168.05;31.94;0.35;0.471762;0.121884;0.873261
404.21;167.97;32.35;0.60;0.448754;0.014561;0.893537
403.92;167.93;32.55;0.74;0.597735;-0.029260;0.801160
400.04;167.44;37.25;1.09;0.773818;-0.198454;0.601516
397.64;167.13;39.70;1.31;0.711363;-0.064932;0.699819
407.71;168.66;26.03;0.59;0.630998;-0.116742;0.766950
402.97;168.10;33.35;1.07;0.779050;-0.012454;0.626838
399.88;167.71;37.22;1.25;0.772377;-0.052630;0.632980
399.29;167.64;38.07;1.18;0.779321;-0.132619;0.612430
398.17;167.50;39.28;1.21;0.702104;-0.337206;0.627170
397.52;167.40;39.71;1.40;0.689533;-0.343952;0.637370
407.68;168.96;26.05;0.61;0.682943;-0.130013;0.718809
407.70;169.27;26.16;0.55;0.584031;-0.078923;0.807886
409.13;169.75;23.70;0.31;0.905060;-0.072350;0.419085
407.69;169.58;26.10;0.59;0.663079;-0.001379;0.748548
390.07;167.34;48.06;0.77;0.819370;-0.137300;0.556581
409.20;170.06;23.40;0.35;0.848422;0.068943;0.524812
407.69;169.88;26.18;0.58;0.647141;0.046936;0.760924
402.21;169.21;34.26;1.23;0.792454;0.061397;0.606834
393.60;168.09;44.19;1.03;0.609203;-0.037987;0.792104
392.83;168.01;45.68;0.39;0.950699;-0.309384;-0.021294
407.68;170.19;26.15;0.59;0.636857;0.061539;0.768522
398.29;169.01;39.09;1.29;0.758005;0.020939;0.651912
390.04;167.93;48.26;0.86;0.882828;-0.079246;0.462963
389.90;167.92;48.53;1.12;0.917554;-0.032911;0.396246
409.34;170.70;23.19;0.33;0.819039;0.001363;0.573736
407.66;170.50;26.12;0.60;0.628585;0.049662;0.776154
400.64;169.62;36.24;1.31;0.793179;-0.004124;0.608975
399.49;169.48;37.96;1.13;0.770809;0.026580;0.636512
396.55;169.09;41.18;1.17;0.737068;0.089032;0.669929
394.65;168.86;44.17;0.36;0.439606;0.050047;0.896795
389.98;168.23;48.48;1.02;0.907580;-0.080765;0.412039
399.69;169.79;37.41;1.32;0.774875;0.046748;0.630383
396.93;169.44;40.73;1.20;0.733021;-0.018151;0.679964
396.05;169.32;41.55;1.27;0.763410;0.049757;0.643994
395.76;169.28;42.19;1.01;0.922027;0.387071;0.006430
390.18;168.54;48.26;0.74;0.775619;-0.164800;0.609307
407.59;171.10;26.15;0.66;0.584574;-0.034879;0.810590
403.28;170.57;33.18;0.94;0.740750;-0.001379;0.671779
396.14;169.63;41.55;1.22;0.777386;0.070410;0.625070
395.74;169.58;41.96;1.19;0.759587;0.055789;0.648009
404.23;171.01;32.12;0.75;0.623407;0.018050;0.781689
401.77;170.68;34.94;1.19;0.829699;0.078543;0.552657
395.68;169.88;42.11;1.14;0.827037;0.182280;0.531774
390.28;169.16;48.06;0.60;0.671354;-0.136674;0.728426
390.45;169.47;48.05;0.45;0.628406;-0.123304;0.768051
398.33;170.82;39.15;1.23;0.750295;0.058819;0.658481
401.16;171.49;35.63;1.23;0.806340;0.046438;0.589627
395.85;170.78;41.95;1.12;0.673447;-0.035296;0.738392
402.25;171.91;33.96;1.32;0.743739;0.029525;0.667818
401.74;172.13;34.62;1.37;0.808153;0.026428;0.588380
395.48;171.29;42.23;1.15;0.751545;0.058692;0.657065
407.43;173.15;26.10;0.74;0.755382;0.067625;0.651786
399.76;172.14;37.27;1.32;0.762220;0.049865;0.645394
399.29;172.08;37.81;1.35;0.752885;0.018159;0.657901
398.14;171.92;39.30;1.23;0.762692;0.095153;0.639724
399.08;172.31;38.04;1.36;0.745961;0.001379;0.665988
398.48;172.23;38.75;1.35;0.765988;0.049739;0.640928
407.70;173.72;25.61;0.67;0.835560;0.009541;0.549316
396.16;172.18;41.30;1.33;0.715339;0.018198;0.698541
395.98;172.15;41.64;1.21;0.742088;0.064843;0.667159
398.04;172.70;39.52;1.14;0.752991;0.038144;0.656924
399.38;173.13;37.98;1.13;0.795871;0.055328;0.602933
397.89;172.92;39.38;1.34;0.741060;0.023815;0.671016
397.09;173.07;40.32;1.30;0.715368;-0.012550;0.698635
407.39;174.71;25.99;0.75;0.751975;0.120138;0.648152
400.76;173.82;35.72;1.38;0.783957;0.113255;0.610398
396.66;173.25;40.84;1.25;0.714248;0.114339;0.690490
400.49;174.02;36.00;1.41;0.794612;0.088290;0.600663
396.75;173.51;40.65;1.28;0.682310;-0.032491;0.730340
393.16;173.26;44.94;0.70;0.561063;0.166965;0.810759
393.14;173.26;45.35;0.40;0.981869;0.150025;0.115873
398.33;174.22;38.80;1.29;0.741915;0.104724;0.662266
397.92;174.17;39.29;1.28;0.761885;0.113913;0.637617
396.87;174.02;40.45;1.29;0.721939;0.159586;0.673303
389.67;173.01;48.66;1.50;0.320201;0.164952;0.932879
397.58;174.37;39.68;1.25;0.759012;0.085953;0.645378
400.74;175.06;35.92;1.19;0.798431;0.088393;0.595563
397.52;175.12;39.53;1.33;0.710761;0.223382;0.667022
397.28;175.08;39.80;1.34;0.579955;0.401507;0.708833
407.42;176.74;25.64;0.67;0.830599;0.096447;0.548455
401.89;175.99;33.81;1.43;0.849614;0.077752;0.521643
399.55;175.66;37.09;1.35;0.788463;0.094732;0.607743
398.52;175.52;38.49;1.26;0.747504;0.064813;0.661088
398.28;175.75;38.59;1.35;0.761489;0.004146;0.648164
397.88;175.70;39.09;1.32;0.742522;0.092266;0.663437
407.28;177.26;25.71;0.69;0.826289;0.069687;0.558918
399.75;176.50;36.64;1.38;0.783368;0.091563;0.614777
398.84;176.37;37.87;1.33;0.901457;0.036058;0.431364
407.09;177.80;25.98;0.69;0.749107;0.123610;0.650814
399.85;176.79;36.61;1.29;0.779775;0.032315;0.625225
407.09;178.08;25.81;0.71;0.748096;0.247266;0.615801
394.45;176.33;43.59;0.59;0.742208;-0.055773;0.667844
394.37;176.60;44.10;0.31;0.934355;-0.320626;0.155497
399.95;177.66;36.27;1.32;0.816879;0.179683;0.548109
408.02;179.63;24.02;0.35;0.869368;0.128315;0.477215
406.76;183.84;24.18;0.61;0.860614;0.185797;0.474155
407.07;184.84;23.31;0.43;0.862199;0.211426;0.460339
387.15;182.49;47.67;1.83;0.787347;0.052490;0.614272
406.28;185.56;24.42;0.48;0.738858;0.223376;0.635761
407.03;185.92;22.72;0.41;0.824810;0.252240;0.506028
406.89;185.90;23.00;0.48;0.878404;0.215514;0.426568
406.42;185.83;24.22;0.37;0.885274;0.135866;0.444782
401.57;185.16;31.24;1.42;0.705527;0.322758;0.630919
401.18;185.11;31.67;1.50;0.785947;0.261982;0.560046
387.69;183.63;46.85;1.06;0.651615;0.086007;0.753658
388.14;183.72;46.44;1.07;0.736999;0.136592;0.661948
401.19;185.61;31.35;1.54;0.735447;0.279183;0.617393
400.64;185.54;34.34;0.39;0.889058;0.226333;0.397931
391.00;184.23;44.86;0.46;0.480671;0.412236;0.773962
387.67;184.09;46.85;0.94;0.793462;-0.055358;0.606097
406.28;186.77;23.86;0.40;0.977920;0.198014;0.066814
390.51;184.86;44.70;0.72;0.341098;0.464846;0.817050
406.72;187.40;22.76;0.25;0.898282;0.128730;0.420141
406.06;187.31;23.83;0.44;0.997410;0.069043;-0.020182
387.73;184.87;46.84;0.69;0.850682;-0.110833;0.513864
387.69;184.95;47.13;0.49;0.795373;-0.032150;0.605267
406.17;187.99;23.42;0.30;0.942911;0.159193;0.292534
388.95;185.48;45.37;0.97;0.738383;0.044104;0.672938
388.36;186.27;46.22;0.45;0.779945;-0.064399;0.622525
389.22;186.78;44.89;0.85;0.838627;-0.028918;0.543937
389.95;186.98;44.03;1.00;0.866524;0.017574;0.498826
389.26;186.96;45.17;0.55;0.865505;-0.083032;0.493971
389.20;187.37;45.19;0.45;0.852027;-0.092767;0.515212
385.82;186.90;47.22;1.47;0.302249;0.409647;0.860718
389.71;187.59;44.39;0.71;0.852333;-0.034424;0.521865
390.20;187.79;43.67;0.87;0.859711;-0.031436;0.509813
387.40;187.34;46.36;0.61;-0.223935;0.554433;0.801534
388.51;187.58;45.91;0.29;0.586579;0.284546;0.758260
392.61;188.44;41.15;0.94;0.569802;0.466201;0.676744
393.04;188.59;40.67;0.96;0.555950;0.469135;0.686172
387.10;187.63;46.01;0.95;0.098517;0.669034;0.736673
386.80;187.60;45.98;1.15;0.679959;0.430585;0.593509
401.15;189.99;29.25;1.28;0.880301;0.133553;0.455229
389.98;188.10;43.89;0.76;0.883963;-0.079348;0.460774
401.36;189.84;30.19;0.71;0.944128;0.213013;0.251493
389.96;187.61;43.79;0.99;0.889126;-0.019995;0.457226
389.35;187.27;44.93;0.60;0.876011;-0.082695;0.475148
392.13;187.61;42.01;0.87;0.495343;0.445973;0.745482
392.10;187.46;42.32;0.74;0.438536;0.406409;0.801573
388.76;186.86;45.78;0.41;0.756917;-0.046864;0.651829
401.08;188.90;29.74;1.46;0.566393;0.370522;0.736147
389.54;186.85;44.61;0.84;0.824619;-0.006815;0.565648
386.32;186.18;47.39;1.01;0.212178;0.387774;0.897002
388.81;186.58;45.64;0.56;0.764463;-0.079783;0.639712
388.50;186.38;45.70;0.74;0.762696;-0.091874;0.640198
389.78;186.47;44.19;1.13;0.826191;0.063771;0.559769
400.95;188.38;30.12;1.54;0.569655;0.411143;0.711656
388.50;186.08;46.03;0.57;0.804248;-0.049470;0.592232
388.32;185.96;46.26;0.53;0.788719;-0.052581;0.612501
388.13;185.74;46.47;0.55;0.795871;-0.055328;0.602933
401.02;188.05;30.32;1.48;0.582141;0.400738;0.707475
388.80;185.65;45.86;0.64;0.779912;-0.070379;0.621919
400.94;187.38;30.77;1.51;0.720464;0.428966;0.544903
390.78;183.54;45.22;0.50;0.375748;0.420140;0.826012
401.18;184.82;31.76;1.55;0.782610;0.258779;0.566176
406.31;185.15;24.63;0.49;0.716995;0.318844;0.619885
401.59;184.12;31.56;1.51;0.723386;0.247433;0.644585
406.78;184.35;24.00;0.57;0.863611;0.204343;0.460891
401.39;183.27;32.27;1.47;0.849467;0.225616;0.476973
401.18;183.23;32.69;1.41;0.877900;0.202820;0.433769
400.55;182.79;34.56;0.96;0.994296;-0.001077;0.106647
400.43;182.60;35.95;0.29;0.965488;0.116990;0.232694
400.66;182.51;34.59;0.91;0.998339;-0.032681;0.047440
400.93;182.44;33.38;1.41;0.829483;0.139966;0.540711
400.67;182.25;34.06;1.26;0.992763;0.062118;0.102777
401.70;182.34;32.13;1.52;0.705621;0.196092;0.680916
406.54;183.12;24.84;0.70;0.813893;0.229244;0.533877
407.18;183.10;23.91;0.50;0.782837;0.231894;0.577401
391.29;180.02;46.44;0.28;0.312929;0.283546;0.906464
400.77;181.68;33.92;1.38;0.820079;0.235407;0.521588
406.67;182.38;24.98;0.71;0.895125;0.277593;0.348846
407.13;182.26;24.58;0.49;0.882132;0.201756;0.425603
406.83;182.08;24.95;0.62;0.894791;0.058563;0.442629
401.75;181.17;32.49;1.52;0.728569;0.233455;0.643961
407.29;181.38;24.42;0.55;0.781997;0.218340;0.583788
400.97;180.51;34.08;1.36;0.836002;0.223848;0.500992
389.11;178.44;47.83;1.86;0.273749;0.397768;0.875695
406.89;180.97;25.13;0.71;0.816040;0.212813;0.537392
400.35;180.27;36.69;0.39;0.991901;-0.034745;0.122166
404.23;175.16;31.51;0.86;0.626010;0.152354;0.764788
407.48;175.13;25.83;0.68;0.768822;0.132864;0.625508
403.12;174.74;32.75;1.13;0.688997;0.047074;0.723233
397.59;173.95;39.93;1.11;0.754322;0.055823;0.654127
397.27;173.85;40.05;1.28;0.751961;0.095278;0.652286
397.02;173.80;40.26;1.32;0.724150;0.179124;0.665973
400.76;174.18;35.83;1.29;0.781248;0.076536;0.619511
399.54;173.98;37.26;1.40;0.769060;0.148996;0.621569
403.02;174.30;32.93;1.12;0.750524;0.095096;0.653965
401.47;174.06;34.81;1.36;0.804200;0.094186;0.586849
397.90;173.52;39.31;1.34;0.752412;0.082954;0.653449
407.27;180.73;24.62;0.63;0.798541;0.167558;0.578150
406.86;180.70;25.28;0.74;0.832825;0.204793;0.514258
408.09;181.94;22.96;0.31;0.936794;0.045475;0.346913
403.85;181.91;30.53;0.66;0.811577;0.128144;0.570019
406.88;182.43;24.62;0.63;0.900215;0.236435;0.365666
400.57;182.07;34.81;0.93;0.990274;-0.131049;0.046722
401.87;182.61;31.97;1.40;0.673541;0.213107;0.707763
406.57;185.53;23.79;0.52;0.883239;0.188952;0.429169
406.45;185.55;24.09;0.48;0.875895;0.180461;0.447484
388.24;182.46;46.64;1.69;0.584804;0.221822;0.780256
386.13;191.74;44.59;1.33;0.760797;0.320082;0.564566
386.01;192.40;43.96;1.55;0.651246;0.308655;0.693261
395.73;195.70;33.80;1.30;0.942127;0.024157;0.334385
387.11;195.30;42.10;1.56;0.745922;0.233003;0.623947
402.04;195.95;23.76;1.79;0.950930;0.294304;0.095485
402.08;195.65;24.19;1.43;0.962554;0.216084;0.163700
401.46;196.29;24.93;1.77;0.145827;0.644948;0.750184
402.71;194.81;23.98;0.65;0.258932;0.510111;0.820208
402.40;194.94;24.16;0.82;0.686364;0.472606;0.552765
402.00;195.30;24.58;1.13;0.961506;0.224308;0.158721
401.27;195.01;25.84;0.92;0.166924;0.569949;0.804546
400.16;195.97;26.96;1.48;0.373394;0.613551;0.695796
399.85;196.08;27.12;1.73;0.517732;0.688634;0.507679
403.03;193.30;24.57;0.59;0.864615;0.259840;0.430028
402.00;194.42;25.84;0.46;0.798692;0.347327;0.491380
401.59;194.51;25.99;0.68;0.427003;0.519328;0.740248
399.54;195.91;27.70;1.50;0.689578;0.600281;0.405148
401.72;194.11;26.25;0.65;0.515104;0.535239;0.669468
401.17;194.20;26.43;0.95;0.453129;0.522841;0.722019
400.77;194.93;27.22;0.62;0.601629;0.470913;0.645201
400.34;195.10;27.46;0.84;0.514392;0.511041;0.688649
402.74;192.76;25.44;0.71;0.533616;0.526883;0.661550
399.55;195.20;28.35;1.02;0.655050;0.457362;0.601440
402.27;192.54;25.96;0.96;0.805888;0.359059;0.470766
400.96;194.06;27.66;0.66;0.647869;0.463720;0.604343
400.76;194.22;27.85;0.65;0.604501;0.490000;0.628075
399.19;194.97;29.47;0.77;0.972831;0.227115;0.044937
400.28;193.82;28.81;0.74;0.681060;0.490296;0.543844
399.44;194.30;29.42;0.91;0.777398;0.404117;0.482019
407.06;187.20;21.94;0.30;0.726812;0.307807;0.614003
402.38;191.26;26.63;1.06;0.760654;0.407318;0.505467
400.47;193.31;28.92;0.74;0.653713;0.482303;0.583132
399.63;193.80;29.53;0.92;0.700373;0.454161;0.550650
399.43;193.97;29.72;0.89;0.746113;0.433174;0.505644
397.72;195.97;31.93;0.92;0.185890;0.671356;0.717444
396.40;196.15;32.31;1.70;0.514490;0.575217;0.635944
401.14;192.49;28.63;0.66;0.737304;0.405599;0.540252
399.51;193.56;29.92;0.91;0.789924;0.408693;0.457154
401.11;192.13;28.90;0.69;0.769332;0.398491;0.499334
400.65;192.48;29.32;0.75;0.720733;0.432440;0.541793
400.15;192.79;29.69;0.81;0.617035;0.492619;0.613672
399.92;192.90;29.84;0.89;0.678512;0.448451;0.581819
399.47;193.29;30.29;0.86;0.827123;0.377978;0.415934
402.58;190.05;27.28;1.03;0.485635;0.529025;0.695910
402.28;190.20;27.46;1.15;0.731984;0.409582;0.544465
395.89;195.46;33.55;1.25;0.892695;0.120252;0.434322
402.38;189.82;27.69;1.11;0.743951;0.345232;0.572146
401.09;191.47;29.50;0.68;0.750799;0.400753;0.525069
400.16;192.07;30.21;0.84;0.677879;0.441371;0.587939
396.04;194.91;33.59;1.02;0.753777;0.376074;0.538877
395.84;195.08;33.79;1.03;0.860155;0.221441;0.459453
399.28;192.79;31.65;0.50;0.984953;0.087153;0.149235
